"srch_id","date_time","site_id","visitor_location_country_id","visitor_hist_starrating","visitor_hist_adr_usd","prop_country_id","prop_id","prop_starrating","prop_review_score","prop_brand_bool","prop_location_score1","prop_location_score2","prop_log_historical_price","position","price_usd","promotion_flag","srch_destination_id","srch_length_of_stay","srch_booking_window","srch_adults_count","srch_children_count","srch_room_count","srch_saturday_night_bool","srch_query_affinity_score","orig_destination_distance","random_bool","comp1_rate","comp1_inv","comp1_rate_percent_diff","comp2_rate","comp2_inv","comp2_rate_percent_diff","comp3_rate","comp3_inv","comp3_rate_percent_diff","comp4_rate","comp4_inv","comp4_rate_percent_diff","comp5_rate","comp5_inv","comp5_rate_percent_diff","comp6_rate","comp6_inv","comp6_rate_percent_diff","comp7_rate","comp7_inv","comp7_rate_percent_diff","comp8_rate","comp8_inv","comp8_rate_percent_diff","click_bool","gross_bookings_usd","booking_bool"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","17256","4","3.5","1","4.39","0.1678","4.77","21","93.0","1","27000","5","21","3","0","1","0","NULL","938.89","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","20494","4","4.0","1","4.19","0.0738","5.14","6","128.0","1","27000","5","21","3","0","1","0","NULL","937.99","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","5","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","21517","4","4.0","1","4.3","0.1891","4.95","2","74.0","1","27000","5","21","3","0","1","0","NULL","938.86","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","39287","3","3.5","0","4.48","0.0978","4.3","12","46.0","1","27000","5","21","3","0","1","0","NULL","938.35","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","39291","4","4.5","0","4.41","0.0988","5.51","20","196.0","1","27000","5","21","3","0","1","0","NULL","938.14","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","42916","5","5.0","1","4.09","0.0658","5.95","9","428.0","1","27000","5","21","3","0","1","0","NULL","939.02","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","44566","5","4.5","0","4.08","0.0846","5.21","14","169.0","0","27000","5","21","3","0","1","0","NULL","938.92","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","11","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","46540","5","4.5","1","4.13","0.1099","6.02","10","272.0","1","27000","5","21","3","0","1","0","NULL","938.85","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","50123","4","4.0","1","4.06","0.0616","5.4","3","167.0","1","27000","5","21","3","0","1","0","NULL","938.77","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","52205","3","3.5","1","3.47","0.0678","4.74","13","85.0","1","27000","5","21","3","0","1","0","NULL","937.97","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","59198","4","3.5","1","1.61","0.0278","5.02","27","141.0","1","27000","5","21","3","0","1","0","NULL","937.37","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","59512","4","4.5","0","4.49","0.1029","4.96","8","95.0","1","27000","5","21","3","0","1","0","NULL","938.28","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","66224","5","5.0","0","3.33","0.0198","5.91","34","337.0","0","27000","5","21","3","0","1","0","NULL","938.67","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","7","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","70366","4","4.0","1","4.44","0.1025","5.09","28","100.0","0","27000","5","21","3","0","1","0","NULL","938.19","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","73049","3","4.0","0","4.04","0.0534","4.45","24","72.0","1","27000","5","21","3","0","1","0","NULL","938.05","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","9","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","74647","4","4.0","1","3.43","0.0614","5.71","30","233.0","1","27000","5","21","3","0","1","0","NULL","938.91","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","11","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","83244","4","3.5","1","0.0","0.0072","5.17","22","124.0","1","27000","5","21","3","0","1","0","NULL","938.33","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","2","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","83458","3","4.0","0","4.29","0.157","4.69","15","68.0","1","27000","5","21","3","0","1","0","NULL","938.98","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","84480","4","4.5","0","4.13","0.0263","5.54","29","226.0","1","27000","5","21","3","0","1","0","NULL","939.16","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","84691","4","4.5","0","4.39","0.168","4.87","18","149.0","1","27000","5","21","3","0","1","0","NULL","938.79","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","18","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","107033","3","4.5","1","4.41","0.159","4.55","36","71.0","0","27000","5","21","3","0","1","0","NULL","938.77","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","7","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","109323","4","4.5","0","3.09","0.0052","5.19","32","179.0","1","27000","5","21","3","0","1","0","NULL","939.67","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","111875","4","4.0","1","3.0","0.0236","5.47","37","141.0","0","27000","5","21","3","0","1","0","NULL","940.89","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","112527","5","4.5","1","3.3","0.0585","5.59","19","253.0","1","27000","5","21","3","0","1","0","NULL","938.95","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","118298","4","4.0","1","4.41","0.0784","4.75","31","78.0","0","27000","5","21","3","0","1","0","NULL","938.43","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","119971","3","4.5","1","3.4","0.0731","4.9","4","104.0","0","27000","5","21","3","0","1","0","NULL","938.19","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","127326","3","4.0","0","4.36","0.1788","4.44","26","61.0","1","27000","5","21","3","0","1","0","NULL","938.9","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"326","2013-02-19 19:29:14","5","219","NULL","NULL","59","137571","3","4.0","0","4.25","0.1374","4.61","35","66.0","1","27000","5","21","3","0","1","0","NULL","938.63","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","8","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","8383","3","4.0","1","2.94","0.1237","0.0","14","150.0","0","13570","4","0","1","0","1","1","NULL","555.77","1","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","9155","3","4.5","1","2.48","0.0566","0.0","29","87.0","0","13570","4","0","1","0","1","1","NULL","572.83","1","NULL","NULL","NULL","0","0","NULL","-1","0","5","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","-1","0","5","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","9539","3","4.5","1","2.71","0.0853","0.0","37","95.0","0","13570","4","0","1","0","1","1","NULL","565.03","1","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","10703","3","5.0","1","1.95","7.0E-4","0.0","1","118.0","0","13570","4","0","1","0","1","1","NULL","543.71","1","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","10999","3","4.0","1","2.48","0.0554","0.0","24","89.0","0","13570","4","0","1","0","1","1","NULL","572.77","1","NULL","NULL","NULL","0","0","NULL","1","0","2","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","11562","2","3.0","1","1.95","NULL","0.0","13","63.0","0","13570","4","0","1","0","1","1","NULL","543.71","1","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","-1","0","12","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","14116","3","4.5","1","2.48","0.019","0.0","19","110.0","0","13570","4","0","1","0","1","1","NULL","573.4","1","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","15236","2","2.5","1","1.79","4.0E-4","0.0","8","39.0","1","13570","4","0","1","0","1","1","NULL","543.79","1","NULL","NULL","NULL","1","0","5","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","0","2","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","16319","3","5.0","1","2.08","0.0092","0.0","2","132.0","0","13570","4","0","1","0","1","1","NULL","552.6","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","23702","2","2.5","1","1.1","0.0094","0.0","33","55.0","0","13570","4","0","1","0","1","1","NULL","560.23","1","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","26715","2","4.0","1","2.71","0.1055","0.0","22","67.0","0","13570","4","0","1","0","1","1","NULL","565.16","1","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","42332","3","5.0","1","1.95","0.0073","0.0","9","134.0","0","13570","4","0","1","0","1","1","NULL","552.62","1","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","49803","2","3.0","1","2.71","0.0482","0.0","3","54.0","0","13570","4","0","1","0","1","1","NULL","564.77","1","NULL","NULL","NULL","-1","0","18","-1","0","18","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","-1","0","18","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","60783","2","3.5","1","2.94","0.1295","0.0","32","66.0","0","13570","4","0","1","0","1","1","NULL","555.63","1","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","60802","2","2.0","0","2.4","0.0124","0.0","12","65.0","0","13570","4","0","1","0","1","1","NULL","556.3","1","NULL","NULL","NULL","-1","0","33","-1","0","33","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","-1","0","38","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","60852","3","4.0","1","2.71","0.0854","0.0","34","84.0","0","13570","4","0","1","0","1","1","NULL","565.01","1","NULL","NULL","NULL","1","0","6","1","0","6","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","63620","2","3.0","1","2.94","0.135","0.0","6","42.0","1","13570","4","0","1","0","1","1","NULL","555.56","1","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","-1","0","21","NULL","NULL","NULL","NULL","NULL","NULL","-1","0","21","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","65800","2","5.0","1","1.79","4.0E-4","0.0","18","64.0","0","13570","4","0","1","0","1","1","NULL","543.63","1","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","66466","4","4.5","1","2.3","0.0622","0.0","20","140.0","0","13570","4","0","1","0","1","1","NULL","565.13","1","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","1","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","70492","2","2.5","1","2.4","0.0124","0.0","16","36.0","0","13570","4","0","1","0","1","1","NULL","556.29","1","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","1","0","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","76928","2","3.0","1","2.71","0.0352","0.0","35","40.0","0","13570","4","0","1","0","1","1","NULL","564.61","1","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","79287","3","3.0","1","1.1","0.0965","0.0","15","57.0","1","13570","4","0","1","0","1","1","NULL","560.84","1","NULL","NULL","NULL","0","0","NULL","-1","0","8","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","80105","2","3.5","1","2.71","0.0948","0.0","27","59.0","0","13570","4","0","1","0","1","1","NULL","565.04","1","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","85550","2","3.5","1","2.48","0.0725","0.0","26","53.0","0","13570","4","0","1","0","1","1","NULL","573.01","1","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","-1","0","15","NULL","NULL","NULL","NULL","NULL","NULL","-1","0","15","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","86445","2","4.5","1","2.48","0.036","0.0","25","60.0","0","13570","4","0","1","0","1","1","NULL","573.23","1","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","94046","3","4.0","1","2.48","0.0687","0.0","31","89.0","0","13570","4","0","1","0","1","1","NULL","572.72","1","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","100276","2","2.5","1","1.1","0.0169","0.0","36","44.0","1","13570","4","0","1","0","1","1","NULL","564.82","1","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","106074","3","3.0","1","2.08","0.0431","0.0","30","68.0","0","13570","4","0","1","0","1","1","NULL","551.16","1","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","109173","2","3.5","1","2.89","0.0353","0.0","28","55.0","0","13570","4","0","1","0","1","1","NULL","555.04","1","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","112204","2","3.0","1","2.89","0.1038","0.0","7","44.0","1","13570","4","0","1","0","1","1","NULL","555.55","1","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","-1","0","16","NULL","NULL","NULL","NULL","NULL","NULL","-1","0","16","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","121034","2","3.5","1","2.48","0.0542","0.0","4","40.0","0","13570","4","0","1","0","1","1","NULL","573.07","1","NULL","NULL","NULL","0","0","NULL","-1","0","9","NULL","NULL","NULL","-1","0","9","NULL","NULL","NULL","NULL","NULL","NULL","-1","0","9","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","131447","3","4.0","1","1.95","0.0031","0.0","21","125.0","0","13570","4","0","1","0","1","1","NULL","553.49","1","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"328","2013-06-06 12:27:28","5","219","NULL","NULL","219","137306","2","4.0","1","2.56","0.016","0.0","10","89.0","0","13570","4","0","1","0","1","1","NULL","555.67","1","NULL","NULL","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"329","2013-06-18 15:58:26","18","129","NULL","NULL","91","2667","4","0.0","0","3.97","NULL","0.0","6","178.14","0","13328","7","12","2","0","1","0","NULL","1119.15","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"329","2013-06-18 15:58:26","18","129","NULL","NULL","91","4539","4","3.0","0","4.03","NULL","0.0","3","120.55","0","13328","7","12","2","0","1","0","NULL","1119.37","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"329","2013-06-18 15:58:26","18","129","NULL","NULL","91","24529","4","2.5","0","4.01","NULL","0.0","1","113.85","0","13328","7","12","2","0","1","0","NULL","1119.37","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"329","2013-06-18 15:58:26","18","129","NULL","NULL","91","43002","4","3.0","1","4.04","0.5234","0.0","2","194.21","0","13328","7","12","2","0","1","0","NULL","1119.22","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"329","2013-06-18 15:58:26","18","129","NULL","NULL","91","52083","5","4.0","1","4.19","0.2627","0.0","7","131.26","1","13328","7","12","2","0","1","0","NULL","1119.11","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"329","2013-06-18 15:58:26","18","129","NULL","NULL","91","83824","5","0.0","0","4.13","NULL","0.0","4","187.52","0","13328","7","12","2","0","1","0","NULL","1119.32","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","NULL","0"
"331","2013-05-11 08:21:27","5","219","NULL","NULL","219","1230","3","3.5","0","5.83","NULL","5.71","6","359.0","0","2508","1","10","2","0","1","0","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"331","2013-05-11 08:21:27","5","219","NULL","NULL","219","3213","3","3.5","0","5.67","NULL","5.89","1","338.0","1","2508","1","10","2","0","1","0","NULL","NULL","1","1","0","16","0","0","9","0","0","NULL","0","0","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","0"
"331","2013-05-11 08:21:27","5","219","NULL","NULL","219","7919","4","3.5","1","5.8","NULL","5.58","8","341.0","0","2508","1","10","2","0","1","0","NULL","NULL","1","1","0","10","1","0","13","0","0","5","1","0","11","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","-1","0","5","0","NULL","0"
"331","2013-05-11 08:21:27","5","219","NULL","NULL","219","13603","4","4.5","1","5.61","NULL","6.04","19","499.0","0","2508","1","10","2","0","1","0","NULL","NULL","1","1","0","15","0","0","NULL","0","0","NULL","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","0"
"331","2013-05-11 08:21:27","5","219","NULL","NULL","219","20592","3","3.5","0","5.77","NULL","5.5","16","369.0","0","2508","1","10","2","0","1","0","NULL","NULL","1","NULL","NULL","NULL","0","0","NULL","0","0","8","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","NULL","0"
"331","2013-05-11 08:21:27","5","219","NULL","NULL","219","23268","4","3.5","0","5.79","NULL","5.6","3","319.0","0","2508","1","10","2","0","1","0","NULL","NULL","1","1","0","15","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","0","6","0","NULL","0"
"331","2013-05-11 08:21:27","5","219","NULL","NULL","219","39164","3","4.0","0","3.71","0.049","5.52","14","275.0","0","2508","1","10","2","0","1","0","NULL","NULL","1","1","0","16","0","0","NULL","NULL","1","NULL","-1","0","9","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","-1","0","10","0","NULL","0"
